date,userId,leaveTypeId,approved,approvedMinutes,unpaid,unpaidMinutes,deniedMinutes,deniedDays,pending,pendingMinutes,ptoCost,remaining
2024-07-12,13895951,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12,16999083,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12,16764784,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12,15031358,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12,15491935,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12,13221155,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,-2.0
2024-07-12,17295834,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-12,17295836,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12,17295835,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12,13221152,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
2024-07-12,13221166,4380390,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,-4.0
2024-07-12,13245713,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12,13221154,4380395,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
2024-07-12,13214554,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-13,16999083,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-13,16764784,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-13,15031358,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-13,15491935,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-13,17295834,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-13,16753252,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-13,13214554,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-14,13989799,4380392,1.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14,16999083,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14,15491935,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14,16764784,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14,15031358,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14,16753252,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14,13214554,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-14,17295834,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-15,15491935,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-15,16764784,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-15,15031358,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-15,16527552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-15,15574884,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-15,13214591,4380392,1.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-15,13245713,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-15,13214554,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-15,13214552,4380392,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2024-07-15,17295834,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-15,18213684,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-16,13245713,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-16,18426030,4380392,1.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-16,17295834,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-16,18213684,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-16,16764784,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-16,15031358,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-16,15574884,4380392,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-16,13221154,4380395,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
2024-07-16,13214554,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-16,16527552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17,16527552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17,17295834,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-17,18213684,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17,16764784,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17,15574884,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17,13245713,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17,13214554,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-18,16764784,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18,13214599,4380392,1.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
2024-07-18,17295834,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-18,18213684,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18,13214554,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-18,16527552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18,13245713,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18,15574884,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,16527552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,15574884,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,13214599,4380392,1.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
2024-07-19,16764784,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,13245713,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,17295834,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-19,18213684,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,13214554,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-20,16527552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-20,16764784,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-20,17295834,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-20,18213684,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-20,13214550,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,2.69
2024-07-20,13214554,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-20,16127163,4380396,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.1
2024-07-21,16527552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-21,13214550,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,2.69
2024-07-21,13214554,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-21,16127163,4380396,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.1
2024-07-21,17295834,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-21,18213684,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,15574884,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,13245713,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,18213054,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-22,16527552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,13214539,4380395,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,4.0
2024-07-22,15031358,4380392,1.0,450.0,1.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,17295834,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-22,14911723,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,13214554,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-23,18213054,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-23,16527552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-23,17009319,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2024-07-23,13218912,4380396,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-23,15355675,4380392,1.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2024-07-23,17295834,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-23,18448871,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-24,13218912,4380396,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-24,16336114,4380396,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-24,18213054,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-24,16527552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-24,17009319,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2024-07-24,16731900,0,1.0,120.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-24,17295834,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-24,18448871,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-25,18213054,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-25,16527552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-25,17009319,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2024-07-25,15574884,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-25,13221178,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-25,17295834,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-25,18448871,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-25,13218912,4380396,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-25,16336114,4380396,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,18213054,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-26,16527552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,17009319,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2024-07-26,13214546,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-26,18448871,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,13218912,4380396,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,16336114,4380396,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,17295834,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-26,17295836,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,16527552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,13218912,4380396,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,17295834,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-28,16527552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-28,13218912,4380396,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-28,17295834,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-29,18897822,4380392,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
2024-07-29,15031358,4380392,1.0,450.0,1.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29,16527552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29,13214529,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2024-07-29,17295834,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-07-29,15574884,4380396,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29,13218912,4380396,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30,16527552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30,13245713,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30,13214529,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2024-07-30,16769089,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30,15574884,4380396,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30,13218912,4380396,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-31,19132658,4380392,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-31,13214529,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2024-07-31,13214561,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-31,18426030,4380392,1.0,435.0,1.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-31,16731900,0,1.0,210.0,1.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-31,15574884,4380396,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,19132658,4380392,1.0,240.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,13895951,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,15969743,4380392,1.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,15574884,4380396,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,19330852,4380392,1.0,240.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02,18448871,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02,19132658,4380392,1.0,240.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02,16350474,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02,13221154,4380395,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
2024-08-02,15574884,4380396,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,18673106,4380392,1.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,18729627,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,15574884,4380396,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,15574884,4380396,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,18729627,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-05,15574884,4380396,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-05,18729627,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-05,13214541,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-08-05,15517997,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-05,13214591,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-06,16731900,0,1.0,180.0,1.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-06,15574884,4380396,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-06,13214541,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-08-06,18729627,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-06,16127163,4380395,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.1
2024-08-06,15517997,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-06,13214591,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07,15517997,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07,13214591,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07,15574884,4380396,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07,13214541,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-08-07,18729627,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08,13221159,4380390,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,10.0
2024-08-08,13214565,4380390,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,4.0
2024-08-08,15517997,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08,13214591,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08,16350474,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08,15574884,4380396,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08,13214541,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-08-08,18729627,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09,13221159,4380390,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,10.0
2024-08-09,13214565,4380390,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,4.0
2024-08-09,13214607,4380390,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.5
2024-08-09,15517997,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09,13214591,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09,13221169,4380390,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,1.0
2024-08-09,16350474,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09,16336114,4380396,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09,13221154,4380395,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
2024-08-09,18729627,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2024-08-09,18729627,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09,15574884,4380396,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09,13214541,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-08-10,13214540,4380395,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,-2.0
2024-08-10,15517997,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-10,13214591,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-10,16350474,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-10,18729627,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2024-08-10,18729627,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-10,15574884,4380396,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-10,13214541,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-08-11,15652951,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11,15517997,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11,13214591,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11,16350474,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11,15574884,4380396,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11,13214541,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-08-12,13221159,4380390,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,10.0
2024-08-12,15652951,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12,15517997,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12,13214539,4380395,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,4.0
2024-08-12,13221169,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,1.0
2024-08-12,16350474,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12,15574884,4380396,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12,13214541,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-08-12,13214565,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2024-08-13,16350474,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13,16731900,0,1.0,240.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13,15574884,4380396,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13,13214541,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-08-13,13214565,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2024-08-13,15652951,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13,15517997,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13,13221159,4380390,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,10.0
2024-08-14,16350474,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14,13214554,4380391,1.0,105.0,1.0,105.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-08-14,17231196,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14,15574884,4380396,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14,13214541,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-08-14,13214565,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2024-08-14,15652951,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14,15517997,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14,13221159,4380390,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,10.0
2024-08-15,16350474,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-15,15574884,4380396,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-15,13214541,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-08-15,13214565,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2024-08-15,15652951,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-15,13221159,4380390,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,10.0
2024-08-15,13221164,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,-4.72
2024-08-16,18729627,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
