scheduled,scheduledMinutes,lateCount,actual,actualMinutes,group0,group1,group2,date,sickCallout,noShow
1.0,450.0,1.0,1.0,438.0,13214527,13216744,13207005,2023-05-06,,
1.0,480.0,0.0,1.0,460.0,13218981,13216742,13207005,2023-05-06,,
1.0,420.0,0.0,1.0,420.0,13214524,13208368,13207005,2023-05-06,,
1.0,480.0,0.0,1.0,458.0,13214581,13208371,13207005,2023-05-06,,
1.0,465.0,0.0,1.0,459.0,13214582,13208371,13207005,2023-05-06,,
1.0,510.0,0.0,1.0,492.0,13214541,13208372,13207005,2023-05-06,,
1.0,360.0,0.0,1.0,354.0,13221175,13216732,13207005,2023-05-06,,
1.0,450.0,0.0,1.0,432.0,13221160,13216744,13207005,2023-05-06,,
1.0,390.0,0.0,1.0,365.0,13214599,13216738,13207005,2023-05-06,,
1.0,180.0,0.0,1.0,185.0,13214547,13208374,13207005,2023-05-06,,
1.0,285.0,0.0,1.0,307.0,13214601,13208369,13207005,2023-05-06,,
1.0,390.0,0.0,1.0,410.0,13214554,13208375,13207005,2023-05-06,,
1.0,360.0,0.0,1.0,353.0,13217167,13216739,13207004,2023-05-06,,
1.0,330.0,0.0,1.0,329.0,13214561,13208377,13207005,2023-05-06,,
1.0,420.0,0.0,1.0,445.0,13221161,13216749,13207005,2023-05-06,,
1.0,420.0,0.0,1.0,436.0,13214613,13208376,13207005,2023-05-06,,
1.0,435.0,1.0,1.0,367.0,13214614,13208368,13207005,2023-05-06,,
1.0,195.0,0.0,1.0,210.0,13221155,13208373,13207004,2023-05-06,,
1.0,240.0,0.0,1.0,71.0,13214529,13208374,13207004,2023-05-06,,
1.0,435.0,,,,13221177,13208374,13207005,2023-05-06,,
1.0,540.0,0.0,1.0,491.0,13214572,13208371,13207004,2023-05-07,,
1.0,480.0,0.0,1.0,298.0,13217167,13208371,13207004,2023-05-07,,
1.0,510.0,1.0,1.0,451.0,13214582,13208371,13207005,2023-05-07,,
1.0,240.0,1.0,1.0,256.0,13214535,13208371,13207005,2023-05-07,,
1.0,510.0,1.0,1.0,405.0,13214581,13208371,13207005,2023-05-07,,
1.0,360.0,0.0,1.0,373.0,13214553,13208375,13207005,2023-05-07,,
1.0,375.0,0.0,1.0,388.0,13214615,13208373,13207005,2023-05-07,,
1.0,360.0,0.0,1.0,368.0,13214560,13208377,13207005,2023-05-07,,
1.0,300.0,0.0,1.0,334.0,13214602,13208369,13207005,2023-05-07,,
1.0,510.0,0.0,1.0,537.0,13221154,13216738,13207005,2023-05-07,,
1.0,420.0,0.0,1.0,424.0,13214558,13208376,13207005,2023-05-07,,
1.0,420.0,0.0,1.0,415.0,13214575,13216749,13207005,2023-05-07,,
1.0,300.0,0.0,1.0,291.0,13221175,13216732,13207005,2023-05-07,,
1.0,480.0,0.0,1.0,458.0,13214540,13208372,13207005,2023-05-07,,
1.0,360.0,0.0,1.0,379.0,13218870,13216739,13207005,2023-05-07,,
1.0,450.0,0.0,1.0,472.0,13214524,13208368,13207005,2023-05-07,,
1.0,270.0,0.0,1.0,260.0,13218981,13216742,13207005,2023-05-07,,
1.0,360.0,0.0,1.0,368.0,13214585,13216744,13207005,2023-05-07,,
1.0,270.0,0.0,1.0,284.0,13214551,13208374,13207005,2023-05-07,,
1.0,465.0,0.0,1.0,498.0,13214534,13208370,13207005,2023-05-07,,
1.0,510.0,0.0,1.0,446.0,13214542,13208372,13207005,2023-05-07,,
1.0,510.0,0.0,1.0,493.0,13214559,13208377,13207005,2023-05-07,,
1.0,375.0,0.0,1.0,401.0,13214525,13208368,13207005,2023-05-07,,
1.0,390.0,0.0,1.0,376.0,13214527,13216744,13207005,2023-05-07,,
1.0,480.0,1.0,1.0,442.0,13214536,13208371,13207005,2023-05-07,,
1.0,510.0,0.0,1.0,493.0,13214541,13208372,13207005,2023-05-07,,
1.0,360.0,0.0,1.0,365.0,13218832,13216732,13207005,2023-05-07,,
1.0,360.0,1.0,1.0,349.0,13214591,13208373,13207005,2023-05-07,,
1.0,255.0,0.0,1.0,257.0,13214548,13208374,13207005,2023-05-07,,
1.0,285.0,0.0,1.0,303.0,13214601,13208369,13207005,2023-05-07,,
1.0,360.0,0.0,1.0,291.0,13221168,13216742,13207005,2023-05-07,,
1.0,360.0,0.0,1.0,348.0,13218866,13216739,13207005,2023-05-07,,
1.0,390.0,0.0,1.0,411.0,13214550,13208375,13207005,2023-05-07,,
1.0,420.0,0.0,1.0,440.0,13214554,13208376,13207005,2023-05-07,,
1.0,420.0,0.0,1.0,430.0,13221161,13216749,13207005,2023-05-07,,
1.0,250.0,0.0,1.0,250.0,13214612,13216738,13207004,2023-05-07,,
,,,,,13214599,13216738,13207005,2023-05-07,1.0,
1.0,720.0,0.0,1.0,714.0,13221166,13208378,13207004,2023-05-08,,
1.0,650.0,0.0,1.0,739.0,13221157,13208376,13207004,2023-05-08,,
1.0,480.0,1.0,1.0,501.0,13221178,13207018,13221142,2023-05-08,,
1.0,480.0,0.0,1.0,485.0,13221162,13208378,13221141,2023-05-08,,
1.0,480.0,0.0,1.0,405.0,13221152,13208378,13221141,2023-05-08,,
1.0,480.0,0.0,1.0,483.0,13221156,13208378,13221141,2023-05-08,,
1.0,525.0,0.0,1.0,601.0,13214588,13216749,13207004,2023-05-08,,
1.0,570.0,0.0,1.0,524.0,13221159,13208368,13216152,2023-05-08,,
1.0,480.0,0.0,1.0,463.0,13207019,13207018,13221138,2023-05-08,,
1.0,510.0,1.0,1.0,539.0,13214572,13208371,13207004,2023-05-08,,
1.0,510.0,0.0,1.0,535.0,13221153,13216744,13207004,2023-05-08,,
1.0,540.0,0.0,1.0,549.0,13214565,13208368,13207004,2023-05-08,,
1.0,480.0,0.0,1.0,568.0,13221169,13207018,13221139,2023-05-08,,
1.0,540.0,0.0,1.0,562.0,13214607,13208369,13207004,2023-05-08,,
1.0,480.0,0.0,1.0,481.0,13214528,13216732,13207004,2023-05-08,,
1.0,480.0,0.0,1.0,488.0,13221155,13208373,13207004,2023-05-08,,
1.0,480.0,0.0,1.0,496.0,13218866,13216739,13207005,2023-05-08,,
1.0,480.0,0.0,1.0,490.0,13221181,13207018,13221142,2023-05-08,,
1.0,30.0,0.0,1.0,60.0,13214529,13208374,13207004,2023-05-08,,
1.0,480.0,0.0,1.0,609.0,13216822,13208377,13216152,2023-05-08,,
1.0,480.0,0.0,1.0,504.0,13214552,13208375,13207005,2023-05-08,,
1.0,435.0,0.0,1.0,433.0,13290986,13208373,13207005,2023-05-08,,
1.0,480.0,0.0,1.0,470.0,13214539,13208372,13207005,2023-05-08,,
1.0,300.0,0.0,1.0,304.0,13214602,13208369,13207005,2023-05-08,,
1.0,510.0,0.0,1.0,487.0,13214562,13216738,13207005,2023-05-08,,
1.0,480.0,0.0,1.0,461.0,13221164,13216742,13207004,2023-05-08,,
1.0,510.0,0.0,1.0,547.0,13221172,13208377,13207005,2023-05-08,,
1.0,484.0,0.0,1.0,497.0,13221173,13216744,13216152,2023-05-08,,
1.0,480.0,0.0,1.0,486.0,13214545,13208374,13207005,2023-05-08,,
1.0,450.0,0.0,1.0,458.0,13214522,13208368,13216464,2023-05-08,,
1.0,465.0,0.0,1.0,465.0,13214581,13208371,13207005,2023-05-08,,
1.0,510.0,0.0,1.0,483.0,13214542,13208372,13207005,2023-05-08,,
1.0,345.0,1.0,1.0,317.0,13214534,13208370,13207005,2023-05-08,,
1.0,465.0,1.0,1.0,439.0,13214531,13208370,13207005,2023-05-08,,
1.0,510.0,0.0,1.0,447.0,13214577,13208372,13207005,2023-05-08,,
1.0,390.0,0.0,1.0,375.0,13214615,13208373,13207005,2023-05-08,,
1.0,360.0,0.0,1.0,361.0,13218801,13216732,13207005,2023-05-08,,
1.0,480.0,0.0,1.0,480.0,13214546,13208374,13207005,2023-05-08,,
1.0,390.0,0.0,1.0,376.0,13221171,13216742,13207005,2023-05-08,,
1.0,450.0,0.0,1.0,429.0,13214527,13216744,13207005,2023-05-08,,
1.0,300.0,0.0,1.0,304.0,13214601,13208369,13207005,2023-05-08,,
1.0,480.0,0.0,1.0,529.0,13226975,13216749,13207005,2023-05-08,,
1.0,330.0,0.0,1.0,327.0,13214561,13208377,13207005,2023-05-08,,
1.0,360.0,0.0,1.0,365.0,13214575,13208376,13207005,2023-05-08,,
1.0,375.0,0.0,1.0,383.0,13214574,13208368,13207005,2023-05-08,,
1.0,360.0,0.0,1.0,366.0,13214558,13208375,13207005,2023-05-08,,
1.0,210.0,0.0,1.0,214.0,13214543,13208373,13207005,2023-05-08,,
1.0,360.0,0.0,1.0,375.0,13214554,13208376,13207005,2023-05-08,,
1.0,240.0,0.0,1.0,226.0,13218912,13216739,13207005,2023-05-08,,
1.0,240.0,0.0,1.0,240.0,13214599,13216738,13207005,2023-05-08,,
1.0,180.0,0.0,1.0,154.0,13214535,13208371,13207005,2023-05-08,,
1.0,465.0,,,,13216802,13208370,13207004,2023-05-08,,
1.0,480.0,,,,13245713,13208378,13221141,2023-05-08,,
1.0,480.0,,,,13221165,13208378,13221141,2023-05-08,,
1.0,420.0,,,,13221174,13207018,13221140,2023-05-08,,
1.0,720.0,0.0,1.0,717.0,13221166,13208378,13207004,2023-05-09,,
1.0,480.0,1.0,1.0,450.0,13221178,13207018,13221142,2023-05-09,,
1.0,620.0,0.0,1.0,721.0,13221157,13208375,13207004,2023-05-09,,
1.0,480.0,0.0,1.0,470.0,13221152,13208378,13221141,2023-05-09,,
1.0,480.0,0.0,1.0,484.0,13221162,13208378,13221141,2023-05-09,,
1.0,480.0,0.0,1.0,487.0,13221156,13208378,13221141,2023-05-09,,
1.0,480.0,0.0,1.0,500.0,13221173,13216732,13216152,2023-05-09,,
1.0,510.0,0.0,1.0,586.0,13214588,13216749,13207004,2023-05-09,,
1.0,540.0,1.0,1.0,508.0,13214572,13208371,13207004,2023-05-09,,
1.0,570.0,1.0,1.0,548.0,13221159,13208369,13216152,2023-05-09,,
1.0,480.0,0.0,1.0,520.0,13221169,13207018,13221139,2023-05-09,,
1.0,480.0,0.0,1.0,491.0,13245713,13208378,13221141,2023-05-09,,
1.0,540.0,0.0,1.0,540.0,13214529,13208374,13207004,2023-05-09,,
1.0,480.0,0.0,1.0,504.0,13214528,13216732,13207004,2023-05-09,,
1.0,540.0,0.0,1.0,566.0,13214607,13208369,13207004,2023-05-09,,
1.0,510.0,0.0,1.0,504.0,13221153,13216744,13207004,2023-05-09,,
1.0,480.0,1.0,1.0,485.0,13207019,13207018,13221138,2023-05-09,,
1.0,480.0,1.0,1.0,362.0,13221155,13208373,13207004,2023-05-09,,
1.0,480.0,0.0,1.0,478.0,13221181,13207018,13221142,2023-05-09,,
1.0,480.0,0.0,1.0,508.0,13217167,13216739,13207004,2023-05-09,,
1.0,540.0,1.0,1.0,463.0,13214565,13208368,13207004,2023-05-09,,
1.0,480.0,0.0,1.0,371.0,13214539,13208372,13207005,2023-05-09,,
1.0,480.0,0.0,1.0,490.0,13214560,13208377,13207005,2023-05-09,,
1.0,450.0,0.0,1.0,488.0,13221154,13216738,13207005,2023-05-09,,
1.0,480.0,0.0,1.0,481.0,13221151,13208378,13221141,2023-05-09,,
1.0,465.0,0.0,1.0,406.0,13216802,13208370,13207004,2023-05-09,,
1.0,300.0,0.0,1.0,302.0,13214601,13208369,13207005,2023-05-09,,
1.0,420.0,0.0,1.0,417.0,13221174,13207018,13221140,2023-05-09,,
1.0,480.0,1.0,1.0,471.0,13214556,13208376,13207005,2023-05-09,,
1.0,510.0,1.0,1.0,483.0,13221164,13216742,13207004,2023-05-09,,
1.0,420.0,1.0,1.0,394.0,13214545,13208374,13207005,2023-05-09,,
1.0,435.0,0.0,1.0,461.0,13214527,13216744,13207005,2023-05-09,,
1.0,240.0,0.0,1.0,247.0,13214586,13208368,13207005,2023-05-09,,
1.0,510.0,0.0,1.0,486.0,13216822,13208372,13216152,2023-05-09,,
1.0,420.0,0.0,1.0,418.0,13214524,13208368,13207005,2023-05-09,,
1.0,450.0,0.0,1.0,422.0,13324715,13208372,13207005,2023-05-09,,
1.0,345.0,0.0,1.0,435.0,13221176,13208370,13207005,2023-05-09,,
1.0,465.0,0.0,1.0,375.0,13214534,13208370,13207005,2023-05-09,,
1.0,510.0,0.0,1.0,503.0,13221172,13208377,13207005,2023-05-09,,
1.0,480.0,0.0,1.0,472.0,13221171,13216742,13207005,2023-05-09,,
1.0,435.0,0.0,1.0,432.0,13214591,13208373,13207005,2023-05-09,,
1.0,375.0,0.0,1.0,384.0,13214615,13208373,13207005,2023-05-09,,
1.0,510.0,0.0,1.0,451.0,13214577,13208372,13207005,2023-05-09,,
1.0,360.0,0.0,1.0,435.0,13218801,13216732,13207005,2023-05-09,,
1.0,480.0,0.0,1.0,480.0,13214546,13208374,13207005,2023-05-09,,
1.0,420.0,0.0,1.0,386.0,13214535,13208371,13207005,2023-05-09,,
1.0,300.0,0.0,1.0,311.0,13214578,13208369,13207005,2023-05-09,,
1.0,390.0,0.0,1.0,387.0,13214562,13216738,13207005,2023-05-09,,
1.0,360.0,0.0,1.0,360.0,13214575,13208376,13207005,2023-05-09,,
1.0,420.0,0.0,1.0,425.0,13221161,13216749,13207005,2023-05-09,,
1.0,375.0,1.0,1.0,363.0,13214614,13208368,13207005,2023-05-09,,
1.0,330.0,0.0,1.0,311.0,13221158,13216744,13207005,2023-05-09,,
1.0,360.0,0.0,1.0,399.0,13214613,13208376,13207005,2023-05-09,,
1.0,240.0,0.0,1.0,276.0,13218912,13216739,13207005,2023-05-09,,
1.0,480.0,,,,13214552,13208375,13207005,2023-05-09,,
1.0,480.0,,,,13221165,13208378,13221141,2023-05-09,,
1.0,720.0,1.0,1.0,670.0,13221166,13208378,13207004,2023-05-10,,
1.0,480.0,0.0,1.0,498.0,13221178,13207018,13221142,2023-05-10,,
1.0,630.0,0.0,1.0,726.0,13221157,13208376,13207004,2023-05-10,,
1.0,495.0,0.0,1.0,482.0,13221169,13207018,13221139,2023-05-10,,
1.0,480.0,0.0,1.0,488.0,13221162,13208378,13221141,2023-05-10,,
1.0,480.0,0.0,1.0,489.0,13221156,13208378,13221141,2023-05-10,,
1.0,480.0,0.0,1.0,398.0,13221165,13208378,13221141,2023-05-10,,
1.0,480.0,1.0,1.0,533.0,13221173,13216749,13216152,2023-05-10,,
1.0,510.0,0.0,1.0,548.0,13214588,13216749,13207004,2023-05-10,,
1.0,540.0,1.0,1.0,527.0,13214572,13208371,13207004,2023-05-10,,
1.0,480.0,0.0,1.0,482.0,13214528,13216732,13207004,2023-05-10,,
1.0,480.0,0.0,1.0,447.0,13245713,13208378,13221141,2023-05-10,,
1.0,510.0,0.0,1.0,509.0,13221153,13216744,13207004,2023-05-10,,
1.0,480.0,1.0,1.0,476.0,13207019,13207018,13221138,2023-05-10,,
1.0,390.0,1.0,1.0,618.0,13221159,13208369,13216152,2023-05-10,,
1.0,525.0,0.0,1.0,544.0,13214529,13208374,13207004,2023-05-10,,
1.0,510.0,1.0,1.0,556.0,13216822,13208372,13216152,2023-05-10,,
1.0,480.0,0.0,1.0,496.0,13217167,13216739,13207004,2023-05-10,,
1.0,480.0,0.0,1.0,473.0,13221181,13207018,13221142,2023-05-10,,
1.0,540.0,1.0,1.0,526.0,13214565,13208368,13207004,2023-05-10,,
1.0,435.0,0.0,1.0,440.0,13214543,13208373,13207005,2023-05-10,,
1.0,480.0,0.0,1.0,478.0,13214539,13208372,13207005,2023-05-10,,
1.0,480.0,0.0,1.0,495.0,13221151,13208378,13221141,2023-05-10,,
1.0,420.0,0.0,1.0,593.0,13221174,13207018,13221140,2023-05-10,,
1.0,465.0,0.0,1.0,229.0,13221176,13208370,13207005,2023-05-10,,
1.0,300.0,0.0,1.0,315.0,13214578,13208369,13207005,2023-05-10,,
1.0,465.0,0.0,1.0,479.0,13216802,13208370,13207004,2023-05-10,,
1.0,630.0,0.0,1.0,630.0,13214612,13216738,13207004,2023-05-10,,
1.0,510.0,1.0,1.0,393.0,13221172,13208377,13207005,2023-05-10,,
1.0,480.0,0.0,1.0,481.0,13221171,13216742,13207005,2023-05-10,,
1.0,450.0,0.0,1.0,460.0,13214522,13208368,13216464,2023-05-10,,
1.0,300.0,0.0,1.0,292.0,13214545,13208374,13207005,2023-05-10,,
1.0,375.0,0.0,1.0,406.0,13214527,13216744,13207005,2023-05-10,,
1.0,510.0,0.0,1.0,489.0,13324715,13208372,13207005,2023-05-10,,
1.0,360.0,0.0,1.0,368.0,13214555,13208376,13207005,2023-05-10,,
1.0,480.0,0.0,1.0,485.0,13214581,13208371,13207005,2023-05-10,,
1.0,480.0,1.0,1.0,225.0,13221152,13208378,13221141,2023-05-10,,
1.0,420.0,0.0,1.0,427.0,13214614,13208368,13207005,2023-05-10,,
1.0,480.0,1.0,1.0,460.0,13221155,13208373,13207004,2023-05-10,,
1.0,360.0,0.0,1.0,362.0,13214586,13216744,13207005,2023-05-10,,
1.0,465.0,1.0,1.0,436.0,13214531,13208370,13207005,2023-05-10,,
1.0,510.0,0.0,1.0,463.0,13214577,13208372,13207005,2023-05-10,,
1.0,480.0,0.0,1.0,478.0,13214558,13208376,13207005,2023-05-10,,
1.0,530.0,0.0,1.0,542.0,13214554,13208376,13207005,2023-05-10,,
1.0,360.0,0.0,1.0,349.0,13218821,13216732,13207005,2023-05-10,,
1.0,420.0,0.0,1.0,427.0,13214582,13208371,13207005,2023-05-10,,
1.0,450.0,0.0,1.0,450.0,13214546,13208374,13207005,2023-05-10,,
1.0,390.0,0.0,1.0,372.0,13214599,13216738,13207005,2023-05-10,,
1.0,300.0,0.0,1.0,319.0,13214602,13208369,13207005,2023-05-10,,
1.0,360.0,0.0,1.0,366.0,13218870,13216739,13207005,2023-05-10,,
1.0,330.0,0.0,1.0,330.0,13214561,13208377,13207005,2023-05-10,,
1.0,420.0,0.0,1.0,438.0,13226975,13216749,13207005,2023-05-10,,
1.0,300.0,0.0,1.0,310.0,13221168,13216742,13207005,2023-05-10,,
1.0,375.0,0.0,1.0,380.0,13214574,13208368,13207005,2023-05-10,,
1.0,360.0,0.0,1.0,381.0,13214613,13208375,13207005,2023-05-10,,
1.0,330.0,1.0,1.0,288.0,13214585,13216744,13207005,2023-05-10,,
1.0,240.0,1.0,1.0,199.0,13214527,13208368,13207005,2023-05-10,,
1.0,165.0,,,,13221159,13207018,13216152,2023-05-10,,
,,,,,13214552,13208375,13207005,2023-05-10,1.0,
1.0,720.0,0.0,1.0,646.0,13221166,13208378,13207004,2023-05-11,,
1.0,480.0,1.0,1.0,461.0,13221178,13207018,13221142,2023-05-11,,
1.0,480.0,0.0,1.0,503.0,13221156,13208378,13221141,2023-05-11,,
1.0,480.0,0.0,1.0,487.0,13221162,13208378,13221141,2023-05-11,,
1.0,600.0,0.0,1.0,436.0,13221159,13208369,13216152,2023-05-11,,
1.0,510.0,0.0,1.0,493.0,13214588,13216749,13207004,2023-05-11,,
1.0,540.0,1.0,1.0,536.0,13214572,13208371,13207004,2023-05-11,,
1.0,480.0,1.0,1.0,554.0,13207019,13207018,13221138,2023-05-11,,
1.0,480.0,0.0,1.0,522.0,13221169,13207018,13221139,2023-05-11,,
1.0,480.0,0.0,1.0,499.0,13214528,13216732,13207004,2023-05-11,,
1.0,480.0,0.0,1.0,1878.0,13245713,13208378,13221141,2023-05-11,,
1.0,510.0,0.0,1.0,735.0,13216822,13216738,13216152,2023-05-11,,
1.0,540.0,0.0,1.0,541.0,13214529,13208374,13207004,2023-05-11,,
1.0,540.0,0.0,1.0,568.0,13214607,13208369,13207004,2023-05-11,,
1.0,510.0,1.0,1.0,486.0,13221153,13216744,13207004,2023-05-11,,
1.0,540.0,1.0,1.0,523.0,13214565,13208368,13207004,2023-05-11,,
1.0,480.0,0.0,1.0,460.0,13221181,13207018,13221142,2023-05-11,,
1.0,480.0,1.0,1.0,508.0,13221173,13216732,13216152,2023-05-11,,
1.0,360.0,0.0,1.0,373.0,13214613,13208375,13207005,2023-05-11,,
1.0,510.0,1.0,1.0,502.0,13221164,13216742,13207004,2023-05-11,,
1.0,435.0,0.0,1.0,441.0,13214543,13208373,13207005,2023-05-11,,
1.0,480.0,1.0,1.0,477.0,13217167,13216739,13207004,2023-05-11,,
1.0,480.0,0.0,1.0,459.0,13221151,13208378,13221141,2023-05-11,,
1.0,510.0,0.0,1.0,491.0,13214562,13208377,13207005,2023-05-11,,
1.0,510.0,0.0,1.0,488.0,13221154,13216738,13207005,2023-05-11,,
1.0,480.0,0.0,1.0,467.0,13214540,13208372,13207005,2023-05-11,,
1.0,300.0,0.0,1.0,302.0,13214601,13208369,13207005,2023-05-11,,
1.0,480.0,0.0,1.0,460.0,13214539,13208372,13207005,2023-05-11,,
1.0,420.0,0.0,1.0,389.0,13221174,13207018,13221140,2023-05-11,,
1.0,480.0,1.0,1.0,478.0,13214556,13208376,13207005,2023-05-11,,
1.0,480.0,1.0,1.0,466.0,13214560,13208377,13207005,2023-05-11,,
1.0,345.0,1.0,1.0,404.0,13214534,13208370,13207005,2023-05-11,,
1.0,390.0,0.0,1.0,391.0,13214545,13208374,13207005,2023-05-11,,
1.0,255.0,0.0,1.0,265.0,13214585,13216744,13207005,2023-05-11,,
1.0,495.0,0.0,1.0,520.0,13214586,13208368,13207005,2023-05-11,,
1.0,570.0,0.0,1.0,570.0,13214612,13216738,13207004,2023-05-11,,
1.0,480.0,1.0,1.0,457.0,13214582,13208371,13207005,2023-05-11,,
1.0,465.0,0.0,1.0,462.0,13221155,13208373,13207004,2023-05-11,,
1.0,465.0,0.0,1.0,504.0,13214531,13208370,13207005,2023-05-11,,
1.0,450.0,0.0,1.0,438.0,13290986,13208373,13207005,2023-05-11,,
1.0,480.0,0.0,1.0,470.0,13221171,13216742,13207005,2023-05-11,,
1.0,480.0,0.0,1.0,453.0,13214599,13216738,13207005,2023-05-11,,
1.0,420.0,0.0,1.0,555.0,13221161,13216749,13207005,2023-05-11,,
1.0,360.0,0.0,1.0,358.0,13335338,13216749,13207005,2023-05-11,,
1.0,345.0,0.0,1.0,349.0,13218821,13216732,13207005,2023-05-11,,
1.0,390.0,0.0,1.0,386.0,13214524,13208368,13207005,2023-05-11,,
1.0,420.0,0.0,1.0,442.0,13214554,13208375,13207005,2023-05-11,,
1.0,390.0,0.0,1.0,378.0,13214536,13208371,13207005,2023-05-11,,
1.0,300.0,0.0,1.0,309.0,13214578,13208369,13207005,2023-05-11,,
1.0,450.0,0.0,1.0,427.0,13221160,13216744,13207005,2023-05-11,,
1.0,360.0,0.0,1.0,350.0,13218866,13216739,13207005,2023-05-11,,
1.0,375.0,0.0,1.0,384.0,13214614,13208368,13207005,2023-05-11,,
1.0,390.0,1.0,1.0,353.0,13214548,13208374,13207005,2023-05-11,,
1.0,510.0,1.0,1.0,266.0,13221172,13208377,13207005,2023-05-11,,
1.0,360.0,0.0,1.0,16.0,13214557,13208376,13207005,2023-05-11,,
1.0,480.0,,,,13221152,13208378,13221141,2023-05-11,,
1.0,480.0,,,,13221165,13208378,13221141,2023-05-11,,
1.0,510.0,,,,13214577,13208372,13207005,2023-05-11,,
1.0,465.0,,,,13216802,13208370,13207004,2023-05-11,,
,,,,,13214552,13208375,13207005,2023-05-11,1.0,
1.0,720.0,1.0,1.0,674.0,13221166,13208378,13207004,2023-05-12,,
1.0,480.0,1.0,1.0,512.0,13221178,13207018,13221142,2023-05-12,,
1.0,480.0,0.0,1.0,505.0,13221156,13208378,13221141,2023-05-12,,
1.0,480.0,0.0,1.0,498.0,13221162,13208378,13221141,2023-05-12,,
1.0,480.0,0.0,1.0,473.0,13221152,13208378,13221141,2023-05-12,,
1.0,600.0,0.0,1.0,523.0,13221157,13208375,13207004,2023-05-12,,
1.0,480.0,1.0,1.0,436.0,13221165,13208378,13221141,2023-05-12,,
1.0,510.0,0.0,1.0,530.0,13214588,13216749,13207004,2023-05-12,,
1.0,536.0,0.0,1.0,466.0,13221153,13216744,13207004,2023-05-12,,
1.0,480.0,1.0,1.0,470.0,13221173,13216744,13216152,2023-05-12,,
1.0,570.0,1.0,1.0,400.0,13221159,13208368,13216152,2023-05-12,,
1.0,480.0,0.0,1.0,526.0,13221169,13207018,13221139,2023-05-12,,
1.0,480.0,0.0,1.0,500.0,13214528,13216732,13207004,2023-05-12,,
1.0,540.0,0.0,1.0,544.0,13214607,13208369,13207004,2023-05-12,,
1.0,540.0,0.0,1.0,541.0,13214529,13208374,13207004,2023-05-12,,
1.0,540.0,0.0,1.0,473.0,13214565,13208368,13207004,2023-05-12,,
1.0,480.0,0.0,1.0,498.0,13217167,13216739,13207004,2023-05-12,,
1.0,435.0,0.0,1.0,436.0,13214591,13208373,13207005,2023-05-12,,
1.0,490.0,0.0,1.0,506.0,13221164,13216742,13207004,2023-05-12,,
1.0,510.0,0.0,1.0,486.0,13221154,13216738,13207005,2023-05-12,,
1.0,300.0,0.0,1.0,311.0,13214602,13208369,13207005,2023-05-12,,
1.0,420.0,0.0,1.0,345.0,13221174,13207018,13221140,2023-05-12,,
1.0,480.0,0.0,1.0,454.0,13214540,13208372,13207005,2023-05-12,,
1.0,480.0,1.0,1.0,483.0,13214556,13208376,13207005,2023-05-12,,
1.0,510.0,1.0,1.0,498.0,13221172,13208377,13207005,2023-05-12,,
1.0,345.0,1.0,1.0,401.0,13214534,13208370,13207005,2023-05-12,,
1.0,450.0,0.0,1.0,358.0,13221171,13216742,13207005,2023-05-12,,
1.0,480.0,1.0,1.0,394.0,13221181,13207018,13221142,2023-05-12,,
1.0,375.0,1.0,1.0,305.0,13214537,13208371,13216464,2023-05-12,,
1.0,510.0,0.0,1.0,408.0,13324715,13208372,13207005,2023-05-12,,
1.0,420.0,0.0,1.0,422.0,13214525,13208368,13207005,2023-05-12,,
1.0,420.0,0.0,1.0,419.0,13214581,13208371,13207005,2023-05-12,,
1.0,510.0,0.0,1.0,497.0,13214559,13208377,13207005,2023-05-12,,
1.0,500.0,0.0,1.0,520.0,13324714,13216738,13207005,2023-05-12,,
1.0,435.0,0.0,1.0,439.0,13214543,13208373,13207005,2023-05-12,,
1.0,360.0,0.0,1.0,349.0,13214586,13216744,13207005,2023-05-12,,
1.0,450.0,0.0,1.0,450.0,13214612,13216738,13207004,2023-05-12,,
1.0,210.0,0.0,1.0,213.0,13214548,13208374,13207005,2023-05-12,,
1.0,480.0,0.0,1.0,489.0,13214552,13208375,13207005,2023-05-12,,
1.0,420.0,0.0,1.0,393.0,13214535,13208371,13207005,2023-05-12,,
1.0,450.0,0.0,1.0,431.0,13214527,13216744,13207005,2023-05-12,,
1.0,300.0,0.0,1.0,315.0,13214578,13208369,13207005,2023-05-12,,
1.0,390.0,0.0,1.0,360.0,13214599,13216738,13207005,2023-05-12,,
1.0,360.0,0.0,1.0,347.0,13218870,13216739,13207005,2023-05-12,,
1.0,420.0,0.0,1.0,457.0,13214554,13208376,13207005,2023-05-12,,
1.0,420.0,0.0,1.0,439.0,13221161,13216749,13207005,2023-05-12,,
1.0,285.0,0.0,1.0,301.0,13214531,13208370,13207005,2023-05-12,,
1.0,375.0,1.0,1.0,374.0,13214574,13208368,13207005,2023-05-12,,
1.0,255.0,1.0,1.0,245.0,13218832,13216732,13207005,2023-05-12,,
1.0,270.0,0.0,1.0,261.0,13218981,13216742,13207005,2023-05-12,,
1.0,330.0,0.0,1.0,334.0,13221177,13208374,13207005,2023-05-12,,
1.0,480.0,,,,13207019,13207018,13221138,2023-05-12,,
1.0,465.0,,,,13216802,13208370,13207004,2023-05-12,,
1.0,510.0,,,,13216822,13208372,13216152,2023-05-12,,
1.0,510.0,,,,13214577,13208372,13207005,2023-05-12,,
1.0,360.0,0.0,1.0,358.0,13214552,13208375,13207005,2023-05-13,,
1.0,435.0,0.0,1.0,435.0,13214591,13208373,13207005,2023-05-13,,
